08/31/2007,180458,180167,180334,180353,180460,180721,180530,180730,180085,121864,140478,180532,183659,180555,180454,187653,167202,188928,180371,181010,188563,180824,188923,180825,188931,180180,185419,188580,181698,170442,180275,181028,186444,SP50,DJIAK,160355,168110,180264,180731,188440,161597,168636
Date,Hang Seng Index,SSE Composite Index,ASX All Ordinaries,India S&P BSE SENSEX,TOPIX,KOSPI Composite Index,Taiwan TAIEX,FTSE Bursa Malaysia KLCI,FTSE Straits Times Index,Philippines PSE PSEi,NEW ZEALAND NZX 50(CAP),Thailand SET,Euro STOXX,FTSE 100,France CAC 40,Germany DAX (TR),FTSE MIB,Belgium BEL-20,Ireland ISEQ Overall,Netherlands AEX,Norway OSE OBX TR,Spain IBEX 35,OMX Stockholm 30,Switzerland SMI (PR),Austria ATX,OMX Copenhagen 20,OMX Helsinki 25,Portugal PSI 20,Russia RTS,Czech Republic PX - 50,Hungary BUX,Poland WIG,Turkey BIST 100,S&P 500,DJ Industrial Average,Colombia IGBC,Canada S&P/TSX Composite,Brazil Bovespa Index,Mexico IPC,Israel TA-125,Saudi Arabia All Share (TASI),FTSE JSE All Share
10/20/09,22384.96,3084.454,4852.8,17223.01,913.45,1659.15,7753.52,1265.74,2711.09,2945.26,3252.56,725.6,274.95,5243.4,3871.45,5811.77,24228.05,2584.59,3278.39,324.92,316.83957,11790.2,942.6698,6427.29,2752.39,339.9798,1959.6925,8845.76,1446.14,1169.1,21474.51,39370.18,51050.87,1091.06,10041.4795,11059.08,11538.12,65303.11,31000.94,975.11,6541.48,26444.03
10/21/09,22318.11,3070.589,4846.2,17009.17,913.7,1653.86,7701.5,1260.06,2692.55,2919.9,3218.22,716.35,275.18,5257.85,3873.22,5833.49,24175.87,2578.03,3252.8,325.5,316.53452,11875.2,940.2173,6434.66,2713.08,341.3482,1951.367,8812.17,1446.64,1163.4,21391.13,39650.14,51295.19,1081.4,9949.36,11081.45,11442.02,65485.59,30889.05,976.56,6515.81,26564.65
10/22/09,22210.52,3051.412,4818.8,16789.74,908.6,1630.33,7607.93,1260.02,2681.97,2888.72,3201.7,708.76,271.83,5207.36,3820.85,5762.93,23813.41,2556.55,3181.77,320.69,311.9534,11828.6,927.4728,6405.91,2670.31,335.6865,1935.0522,8687.61,1448.34,1151.2,21303.09,39672.49,51016.84,1092.91,10081.311,11008.88,11533.37,66134.97,30761.76,974.45,6515.81,26731.89
10/23/09,22589.73,3107.847,4859.7,16810.81,902.03,1640.17,7649.28,1267.1,2715.34,2932.99,3214.93,708.76,270.51,5242.57,3808.24,5740.25,23420.56,2547.34,3145.72,320.14,310.1313,11739.8,932.2906,6378.06,2681.19,338.9679,1928.0249,8646.5,1461.3,1175.2,21303.09,40262.94,51380.65,1079.6,9972.18,11012.26,11382.13,65058.84,30617.68,974.45,6515.81,26802.07
10/27/09,22169.59,3021.459,4754.9,16353.4,895.48,1649.53,7657.34,1260.3,2694.5,2935.74,3192.47,714.54,264.89,5200.97,3743.95,5635.02,22829.52,2443.04,3058.56,311.13,306.0096,11634,929.5371,6367.97,2593.67,332.7097,1888.285,8486.06,1421.29,1152.3,21017.56,39146.97,50400.57,1063.41,9882.17,10808.19,11053.54,63161.04,29312.84,984.59,6532.92,26518.72
10/28/09,21761.58,3031.329,4687.3,16283.49,888.8,1609.71,7533.95,1249.05,2648.98,2908.21,3202.78,703.95,258.69,5080.42,3663.78,5496.27,22315.61,2371.96,2859.05,303.29,295.1235,11429.8,924.2717,6279.94,2444.27,325.2807,1842.335,8238.02,1368.77,1152.3,20278.11,38330.01,48906.95,1042.63,9762.69,10824.26,10805.33,60162.31,28670.9,964.97,6441.6,26056.48
10/29/09,21264.99,2960.466,4575.2,16052.72,882.26,1585.85,7355.69,1241.75,2632.31,2862.33,3195.62,690.1,263.42,5137.72,3714.02,5587.45,22772.56,2440.45,2937.12,309.65,305.78943,11683.4,939.8192,6351.27,2516.15,327.1499,1879.202,8496.68,1377.16,1129.6,20898.66,38763.24,48906.95,1066.11,9962.58,10921.26,11075.22,63720.58,29247.83,957.33,6441.6,26549.41
10/30/09,21752.87,2995.848,4646.9,15896.28,894.67,1580.69,7340.08,1243.23,2651.13,2908.5,3215.62,685.24,256.63,5044.55,3607.69,5414.96,22060.33,2392.72,2866.69,302.36,299.28662,11414.8,944.6749,6285.76,2483.89,324.1568,1845.4843,8341.42,1348.54,1141.4,20572.73,38427.56,47184.71,1036.195,9712.73,10687.03,10910.75,61545.5,28646.03,957.33,6441.6,26360.55
11/02/09,21620.19,3076.649,4546.3,15896.28,880.54,1559.09,7335.18,1241.76,2645.43,2908.5,3183.74,677.22,258.12,5104.5,3639.46,5430.82,22318.55,2397.41,2873.07,302.82,300.4627,11465.8,932.0642,6291.22,2525.84,326.492,1856.9315,8380.72,1357.06,1130.4,20288.09,38290.12,47456.11,1042.88,9789.44,10687.03,10878.35,61545.5,28646.03,940.46,6371.97,26112.73
11/03/09,21240.06,3114.227,4540,15404.94,880.54,1549.92,7322.93,1242.32,2621.55,2908.24,3158.99,668.48,254.11,5037.21,3584.25,5353.35,21946.91,2351.09,2811.73,300.11,295.477,11242.4,919.2733,6213.35,2460.1,324.6242,1834.5963,8278.51,1305.11,1112,19676.52,37391.24,46335.05,1045.41,9771.91,10536.74,11025.9,62643.23,28886.53,924.26,6283.31,25755.6
11/04/09,21614.77,3128.537,4547.6,15912.13,881.27,1579.93,7467.04,1253.84,2648.64,2907.63,3166.71,686.41,259.35,5107.89,3670.33,5444.23,22385.73,2401.17,2923.82,305.88,304.12152,11387.7,937.4199,6267.11,2526.88,327.3246,1867.3505,8420.9,1305.11,1129.2,20288.4,38148.5,47281.44,1046.5,9802.14,10765.81,11071.2,63912.57,29430.51,948.81,6343.12,25924.5
11/05/09,21479.08,3155.053,4519.2,16063.9,874.96,1552.24,7417.46,1253.96,2629.35,2944.51,3144.51,681.91,261.74,5125.64,3708.73,5480.92,22582.24,2419.08,2965.29,307.83,304.99725,11548.9,944.2244,6285.2,2561.74,329.7271,1879.7183,8462.5,1348.82,1148.6,20465.75,38863.29,47298.04,1066.63,10005.96,10950.36,11180.7,64815.72,29735.34,955.17,6343.12,25897.8
11/06/09,21829.72,3164.037,4604.4,16158.28,874.01,1572.46,7463.05,1260.76,2658.21,2931.47,3160.16,698.63,262.07,5142.72,3707.29,5488.25,22549.64,2431.71,2971.96,307.14,302.5645,11580.6,941.4757,6293.61,2561.12,328.5496,1883.885,8454.35,1337.54,1135.1,20076.32,38524.56,46969.89,1069.3,10023.42,10920.04,11250.42,64466.13,29868.62,955.17,6343.12,25933.45
11/09/09,22207.55,3175.585,4686.5,16498.72,870.67,1576.79,7536.7,1267.75,2693.38,2915.71,3165.07,713.48,267.56,5235.18,3785.49,5619.72,23065.93,2484.3,3014.04,314.46,311.81613,11816.8,960.4633,6385.14,2601.46,334.3239,1928.1813,8537.59,1407.71,1158,20780.98,39683.1,47774.52,1093.08,10226.94,11092.6,11486.88,66214.35,30646.24,978.73,6275.96,26345.01
11/10/09,22268.16,3178.61,4744,16440.56,872.44,1582.3,7593.49,1274.08,2707.6,2996.71,3167.41,708.2,266.8,5230.55,3785.59,5613.2,23013.66,2465.35,2951.52,313.26,310.3981,11814,957.983,6369.1,2593.89,332.5064,1921.8245,8515.06,1436.97,1156.9,21029.07,39879.92,48135.09,1093.01,10246.971,11088.11,11426.74,66303.49,30788.2,979.35,6238.81,26375.93
11/11/09,22627.21,3175.192,4765.9,16849.6,872.29,1594.82,7668.06,1270.15,2740.43,3047.14,3161.54,717.9,268.86,5266.75,3814.39,5668.35,23266.6,2477.98,2959.36,317.97,314.0159,11801.4,964.5464,6374.7,2592.77,335.5952,1951.4523,8526.46,1434.45,1157.6,21612.57,39879.92,48864,1098.51,10291.26,11086.74,11439.75,66431.24,31097.64,989.49,6253.95,26662.54
11/12/09,22397.57,3172.945,4758.2,16696.03,867.7,1572.73,7670.93,1271.75,2726.24,3073.92,3172.09,696.72,268.61,5276.5,3808.07,5663.96,23209.47,2480.93,2956.56,317.06,313.15216,11834.5,970.3577,6355.76,2623.63,331.8097,1963.347,8489.72,1425.34,1168.8,21539.66,40229.36,48746.03,1087.24,10197.47,11191.69,11360.76,64447.93,30759.85,989.9,6253.95,26687.98
11/13/09,22553.63,3187.647,4722.6,16848.83,866.8,1571.99,7665.63,1270.96,2727.23,3034.32,3158.14,698.33,269.11,5296.38,3806.01,5686.83,23284.2,2506.47,2987.18,317.37,314.60944,11867,967.4398,6351.08,2633.21,331.6168,1964.6635,8514.03,1419.49,1152.3,21120.5,39782.47,48441.9,1093.48,10270.47,11216.45,11407.68,65325.63,31002.09,989.9,6253.95,26695.24
11/16/09,22943.98,3275.048,4773.8,17032.51,860.42,1592.47,7792.68,1278.31,2783.85,3011.36,3173.97,706.75,272.76,5382.67,3863.16,5804.82,23620.44,2535.32,2957.35,322.16,324.77945,11986.9,975.0123,6422.81,2615.25,338.7192,2004.2128,8579.54,1481.82,1152.4,21254.24,40785.58,48775.29,1109.3,10406.96,11216.45,11512.26,66627.1,31002.09,999.83,6315.45,27104.29
11/17/09,22914.15,3282.889,4750.2,17050.65,857,1585.98,7733.21,1279.95,2764.95,3032.09,3131.52,706.55,271.04,5345.93,3829.06,5778.43,23381.18,2527.05,2899.81,321.08,323.39752,11959.4,964.5248,6376.4,2609.93,335.2413,1976.618,8517.55,1472.76,1152.4,21115.46,40723.06,47243.23,1110.32,10437.42,11250.1,11630,67405.98,31400.2,1005.85,6332.7,27246.4
11/18/09,22840.33,3303.234,4759.6,16998.78,850.06,1603.97,7766.69,1275.1,2745.04,3052.61,3128.4,707.26,271.37,5342.13,3828.16,5787.61,23334.74,2525.44,2906.36,319.42,324.93713,12034.4,965.8762,6368.97,2649.22,338.0408,2001.1836,8545.11,1486.62,1145.5,21309.56,39985.3,46419.87,1109.8,10426.31,11132.46,11652.69,66515.66,31056.62,1002.47,6318.68,27210.64
11/19/09,22643.16,3320.612,4767.8,16785.65,837.71,1620.54,7759.98,1276.65,2758.79,3083.3,3141.18,700.42,266.7,5267.7,3760.22,5702.18,22823.22,2485.61,2867.83,313.31,316.8546,11846.2,951.4374,6286.81,2605.27,333.8386,1959.1451,8448.52,1451.2,1147,20587.36,39343.94,46114.59,1094.9,10332.44,11160.59,11600.3,66327.28,30817.67,998.14,6318.68,27059.21
11/20/09,22455.84,3308.346,4706.7,17021.85,838.71,1620.6,7682.97,1274.36,2761.54,3068.73,3113.63,695.25,264.32,5251.41,3729.36,5663.15,22511.68,2483.46,2875.92,310.03,318.16174,11719.3,951.5741,6277.46,2578.61,332.5761,1954.3372,8442.3,1436.44,1150.1,20649.51,39574.18,45230.95,1091.38,10318.16,11172.02,11579.33,66327.28,30666.51,998.14,6318.68,26929.25
11/23/09,22771.39,3338.663,4739.2,17180.18,838.71,1619.05,7687.15,1270.88,2797.88,3048,3112.98,690.41,269.91,5355.5,3813.17,5801.48,22956.44,2521.92,2916.46,317.04,327.52255,11940.5,975.4726,6410.24,2632.17,337.0179,1995.9426,8532.61,1466.77,1154.5,21182.61,40395.35,45801.42,1106.24,10450.95,11199.38,11624.02,66809.4,31126.17,1007.35,6291.27,27423.47
11/24/09,22423.14,3223.526,4708.2,17131.08,829.22,1606.42,7714.56,1272.09,2779.98,3074.66,3107.61,676.22,268.06,5323.96,3784.62,5769.31,22708.45,2502.94,2882.74,315.86,325.7581,11905.2,965.5436,6397.53,2597.73,331.5919,1973.7397,8480.89,1447.23,1140.7,21122.86,39950.3,45513.5,1105.65,10433.71,11248.02,11539.63,67317,30961.99,1010.62,6303.81,27377.54
11/25/09,22611.8,3290.165,4741,17198.95,833.29,1611.88,7756.31,1271,2792.84,3064.3,3115.39,695.69,269.29,5364.81,3809.16,5803.02,22741.85,2503.53,2873.2,318.24,327.55646,11965.8,971.4167,6422.2,2583.28,330.304,1971.8837,8465.22,1427.55,1128,20674.06,39877.52,45538.66,1110.63,10464.4,11382.69,11636.9,67917.08,31364.04,1015.41,6355.82,27489.24
11/26/09,22210.41,3170.98,4727.6,16854.93,829.56,1599.52,7739.16,1270.61,2762.22,3089.82,3127.31,685.73,260.48,5194.13,3679.23,5614.17,21922.45,2426.4,2791.7,306.72,317.32358,11657.5,939.6808,6283.38,2508.84,325.7869,1906.1539,8287.26,1366.85,1103.5,20160.87,39275.95,45350.17,1110.63,10464.4,11248.55,11436.8,66391.8,30447.83,1002.49,6355.82,27025.61
11/27/09,21134.5,3096.265,4597.2,16632.01,811.01,1524.5,7490.91,1270.61,2762.22,3044.97,3094.44,680.37,263.48,5245.73,3721.45,5685.61,22205.28,2456.82,2845.66,309.52,323.46533,11776.8,952.5316,6336.66,2527.17,327.276,1934.4559,8366.25,1369.6,1111.5,20266.92,39083.15,45350.17,1091.49,10309.92,11348.26,11464.41,67082.15,30775.45,1002.49,6355.82,26808.74
11/30/09,21821.5,3195.301,4715.5,16926.22,839.94,1555.6,7582.21,1259.11,2732.12,3044.97,3125.52,689.07,260.35,5190.68,3680.15,5625.95,21928.16,2421.29,2807.59,305.9,317.5567,11644.7,936.1909,6260.95,2460.43,327.2025,1903.129,8253.96,1374.93,1116.5,20806.9,39581.49,45350.17,1095.63,10344.84,11245.01,11447.2,67044.44,30957.11,1003.55,6355.82,26894.74
12/01/09,22113.15,3235.363,4733.1,17198.27,857.76,1569.72,7649.23,1266.71,2770.95,3097.92,3146.6,710.01,267.27,5312.17,3775.74,5776.61,22556.05,2490.06,2849.63,315.44,326.002,11862.1,953.8776,6372.08,2530.21,332.7713,1947.4257,8380.53,1416.3,1117.4,20904.81,39905.57,46083.95,1108.86,10471.58,11376.05,11707.32,68408.4,31750.58,1019.8,6355.82,27277.5
12/02/09,22289.57,3269.752,4776.7,17169.91,858.74,1591.63,7677.62,1271.15,2796.34,3119.96,3149.45,693.51,268,5327.39,3795.92,5781.68,22572.88,2516.62,2886.37,316.44,326.22415,11868.8,957.102,6386.54,2556.47,337.0976,1959.1138,8359.12,1415.98,1116.1,20913.53,40141.79,47898.19,1109.24,10452.68,11423.48,11779.73,68614.79,32111.79,1024.16,6355.82,27429.76
12/03/09,22553.87,3264.628,4789.3,17185.68,888.04,1615,7684.67,1272.35,2808.18,3090.91,3153.93,706.84,268.07,5313,3799.11,5770.35,22615.94,2525.14,2918.23,317.61,326.15536,11905.3,954.6416,6444.08,2551.91,334.8868,1952.1798,8368.81,1409.32,1128.1,20982.66,40201.82,49677.2,1099.92,10366.149,11558.72,11636.55,68314.82,31967.43,1036.77,6355.82,27314.09
12/04/09,22498.15,3317.044,4721.2,17101.54,889.58,1624.76,7650.91,1270.2,2791.01,3061.99,3146.46,701.58,270.93,5322.36,3846.62,5817.65,22926.03,2538.84,2987.24,321.13,331.4276,12032.2,966.9668,6501.16,2582.2,337.6196,1961.8599,8376.39,1427.13,1150.1,21226.12,40852.94,50101.98,1105.98,10388.899,11561.41,11510.8,67603.52,32105.39,1036.77,6355.82,27390.31
12/07/09,22324.96,3331.897,4695.2,16983.14,898.93,1632.65,7775.64,1265.36,2796.98,3046.63,3138.58,701.58,269.87,5310.66,3840.05,5784.75,22788.52,2533.86,2963.58,320.25,331.07098,12011.8,966.1399,6470.61,2558.59,336.5591,1956.4448,8336.92,1389.64,1139.6,21204.29,40632.53,49915.76,1103.25,10390.11,11563,11489.63,68512.19,32085.17,1039.48,6246.5,27144.49
12/08/09,22060.52,3296.664,4686.4,17227.68,896.7,1627.78,7768.71,1261.46,2805.5,3012.07,3137.31,698.82,265.6,5223.13,3785.3,5688.58,22404.32,2509.48,2872.37,315.43,328.98398,11808.9,953.4758,6399.74,2558.59,333.3906,1938.6305,8231.77,1353.23,1120.6,20535.42,39906.64,49591.37,1091.94,10285.97,11563,11368.93,67728.51,31710.39,1028.7,6102.62,26990.92
12/09/09,21741.76,3239.568,4652.6,17125.22,884.94,1634.17,7797.42,1255.76,2797.21,2981.25,3127.64,694.71,262.48,5203.89,3757.39,5647.84,22236.23,2470.55,2854.39,312.88,325.55695,11541.2,944.9479,6351.71,2445.92,332.3212,1923.0302,8059.54,1348.92,1105.9,20360.1,39251.1,49184.95,1095.95,10337.05,11545.53,11379.22,68011.99,31670.21,1025.93,5954.13,26730.06
12/10/09,21700.04,3254.264,4622.9,17189.31,873.9,1652.73,7677.91,1259.9,2781.86,3006.57,3132.28,694.71,265.18,5244.37,3798.38,5709.02,22385.67,2483.59,2875.32,317.69,331.36273,11594.7,947.326,6410.64,2491.72,331.8622,1938.4098,8122.68,1351.98,1101,20551.62,39169.19,49594.5,1102.35,10405.83,11478.7,11464.57,68728.29,31916.6,1039,5954.13,26901.28
12/11/09,21902.11,3247.318,4651.4,17119.03,888.57,1656.9,7795.07,1260,2800.75,3031.13,3127.98,703.64,266.17,5261.57,3803.72,5756.29,22411.51,2487.38,2926.26,320.14,330.82083,11616,949.8351,6411.58,2489.08,332.0036,1960.3694,8183.91,1366.36,1110,20939.6,39463.07,49386.42,1106.41,10471.5,11538.39,11423.93,69267.47,31901.69,1039,5954.13,27108.89
12/14/09,22085.75,3302.904,4668.2,17097.55,885.08,1664.77,7819.13,1265.45,2799.54,3042.1,3098.8,709.74,268.3,5315.34,3830.44,5802.26,22652.34,2506.86,2929.22,322.51,333.94693,11705.9,956.254,6433.09,2505.53,331.2724,1963.0142,8245.68,1381.91,1105.2,21054.37,39769.97,50198.39,1114.11,10501.05,11540.18,11545.69,69349.4,32009.88,1044.21,6155.03,27240.75
12/15/09,21813.92,3274.46,4687.8,16877.16,884.63,1665.85,7807.62,1270.81,2798.7,3046.57,3117.11,709.64,268.51,5285.77,3834.09,5811.34,22617.23,2508.76,2922.33,325.19,335.71912,11735.5,949.0732,6439.4,2452.56,331.5329,1959.4131,8244.84,1396.32,1096.9,20655.51,39808.31,50449.52,1107.93,10452,11592.81,11541.02,69310.81,31902.6,1032.3,6109.79,27098.45
12/16/09,21611.74,3255.213,4676.1,16912.77,898.29,1664.24,7751.6,1269.03,2813.93,3032.37,3132.3,716.01,271.69,5320.26,3875.82,5903.43,22889.59,2527.67,2915.88,328.61,339.50317,11863.2,959.597,6532.32,2482.63,336.5577,1967.8422,8301.98,1449.02,1114.5,20723.85,39925.72,50817.25,1109.18,10441.12,11683.43,11637.04,68622.4,31956.25,1040.03,6153.85,27098.45
12/17/09,21347.63,3179.078,4689.6,16894.25,896.28,1647.84,7742.17,1266.97,2813.27,3048.15,3122.92,715.81,268.77,5217.61,3830.82,5844.44,22677.74,2490.69,2899.32,326.68,334.6842,11696.9,946.5821,6489.23,2451.52,334.3375,1958.1385,8187.3,1400.91,1117.7,20643.79,39553.33,49963.21,1096.08,10308.26,11703.47,11473.06,67067.96,31948.41,1027.09,6153.85,27130.01
12/18/09,21175.88,3113.886,4671.9,16719.83,893.59,1647.04,7753.63,1266.97,2802.59,3016.99,3154.23,715.68,266.97,5196.81,3794.44,5831.21,22472.43,2453.06,2927.19,324.63,332.09253,11645,936.0335,6464.32,2432.61,334.2925,1948.3014,8211.87,1410.22,1108.6,20385.38,39399.52,50138.45,1102.47,10328.891,11594.05,11463.4,66794.21,31834.07,1027.09,6153.85,27346
12/21/09,20948.1,3122.973,4659.5,16601.2,891.48,1644.23,7787.27,1255.66,2786.81,3020.56,3149.81,715.17,271.12,5293.99,3872.06,5930.53,22738.68,2482.61,2955.78,330.51,338.25543,11830.8,948.3761,6504.44,2464.65,331.4098,1969.6844,8337.63,1425.45,1109.1,20565.94,39583.42,51280.9,1114.05,10414.141,11576.06,11554.72,65925.19,31799.23,1037.8,6252.21,27495.42
12/22/09,21092.04,3050.52,4724.4,16692,903.06,1655.54,7856,1260.42,2823.82,3016.16,3179.18,724.4,272.96,5328.66,3898.38,5945.69,22982.56,2489.1,3032.38,332.48,338.13885,11890.8,961.8839,6582.9,2466.67,334.2528,1998.0107,8397.5,1417.22,1111.5,20735.18,39796.94,51532.52,1118.02,10464.93,11565.58,11627.98,67417.93,32240.32,1049.74,6229.17,27621.93
12/23/09,21328.74,3073.777,4756.1,17231.11,903.06,1661.35,7901.5,1260.53,2841.56,3024.33,3209.56,729.8,273.82,5372.38,3910.75,5957.44,23109.12,2489.56,3027.98,332.83,339.40738,11967.5,961.545,6579.98,2463.09,335.0812,2000.7386,8424.04,1434.6,1105.3,20714.29,39686.24,51162.24,1120.59,10466.439,11511.72,11658.7,67588.86,32450.23,1053.74,6243.93,27607.92
12/24/09,21517,3153.41,4803.3,17360.61,913.72,1682.34,7963.54,1263.94,2837.7,3024.33,3205.2,727.21,273.83,5402.41,3912.73,5957.44,23109.12,2490.47,2989.28,333.6,339.40738,11967.5,961.545,6579.98,2463.09,335.0812,2000.7386,8446.21,1443.61,1105.3,20714.29,39686.24,51460.7,1126.48,10520.1,11614.81,11754.61,67588.86,32548.53,1069.16,6243.93,27580.22
12/28/09,21480.22,3188.785,4803.3,17360.61,914.78,1685.59,8057.49,1272.73,2855.68,3032.84,3205.2,733.71,275.65,5402.41,3947.15,6002.92,23302.56,2516.08,2989.28,336.11,340.8981,12023.2,965.0476,6591.01,2482.13,334.593,2006.8433,8426.43,1451.6,1114.4,20942.49,40050.16,51619.41,1127.78,10547.08,11562.42,11754.61,67901.7,32610.51,1066.18,6177.75,27888.91
12/29/09,21499.44,3211.761,4856.7,17401.56,915.87,1672.48,8053.83,1275.22,2869.76,3052.68,3225.13,742.16,276.6,5437.61,3959.98,6011.55,23376.24,2525.93,3058.83,337.28,342.8745,12035.1,965.7957,6608.52,2502.85,336.2872,2027.7074,8479.32,1445.17,1125.7,21570.33,40281.16,51786.04,1126.2,10545.41,11568.9,11701.81,68296.04,32626.29,1060.05,6121.78,27655.21
12/30/09,21496.62,3262.6,4847,17343.82,907.59,1682.77,8112.28,1271.12,2879.76,3052.68,3220.91,734.54,274.78,5397.86,3935.5,5957.43,23248.39,2510.66,3011.95,335.14,339.32443,11940,951.7187,6545.91,2495.56,336.6917,2032.585,8500.55,1426.93,1117.3,21427.51,40094.46,51668.41,1126.42,10548.51,11602.14,11717.46,68588.41,32448.74,1060.42,6121.76,27475.25
12/31/09,21872.5,3277.139,4882.7,17464.81,907.59,1682.77,8188.11,1272.78,2897.62,3052.68,3230.15,734.54,274.74,5412.88,3936.33,5957.43,23248.39,2511.62,2974.93,335.33,339.32443,11940,951.7187,6545.91,2495.56,336.6917,2032.585,8463.85,1444.61,1117.3,21227.01,39985.99,52825.02,1115.1,10428.05,11602.14,11746.11,68588.41,32120.47,1064.98,6121.76,27666.45
1/04/10,21823.28,3243.76,4889.8,17558.73,915.75,1696.14,8207.85,1275.75,2894.55,3005.01,3230.15,732.28,279.71,5500.34,4013.97,6048.3,23545.02,2563.97,3097.76,343.03,347.69928,12145.1,963.5601,6631.44,2537,347.8489,2078.6897,8602.44,1444.61,1132.5,21561.77,40775.24,53368.16,1132.99,10583.96,11641.37,11866.9,70045.08,32758.53,1089.34,6201.76,27895.19
1/05/10,22279.58,3282.179,4939.5,17686.24,919.57,1690.62,8211.4,1288.24,2920.28,3028.46,3268.19,732.11,280.14,5522.5,4012.91,6031.86,23555.73,2587.77,3071.52,342.02,348.02188,12204.4,967.2722,6579.26,2593.65,345.1418,2084.5603,8677.69,1444.61,1149.7,22043.62,41052,54115.05,1136.52,10572.02,11628.92,11888.08,70239.82,32732.76,1098.2,6239.1,27998.87
1/06/10,22416.67,3254.215,4946.8,17701.13,931.13,1705.32,8327.62,1293.17,2930.49,3039.93,3271.57,735.73,280.47,5530.04,4017.67,6034.33,23622.29,2596.43,3087.93,341.48,346.52576,12222.5,967.2722,6559.41,2593.65,346.3746,2084.5603,8680.3,1444.61,1156.7,22164.72,41241.97,54547.36,1137.14,10573.68,11626.59,11944.54,70729.34,32830.16,1098.31,6260.9,28080.36
1/07/10,22269.45,3192.776,4930.5,17615.72,931.85,1683.45,8237.42,1291.42,2913.25,3077.78,3284.81,734.63,280.41,5526.72,4024.8,6019.36,23709.01,2590.68,3070.47,340.55,347.84793,12166.3,965.8213,6555.36,2590.62,351.2813,2097.5298,8763.93,1444.61,1152.7,21961.18,40817.54,54972.94,1141.695,10606.86,11594.89,11887.51,70451.12,33064.57,1094.04,6260.9,28017.81
1/08/10,22296.75,3195.997,4942.2,17540.29,941.29,1695.26,8280.9,1292.98,2922.76,3077.18,3310.23,738.96,281.41,5534.24,4045.14,6037.61,23811.13,2591.64,3080.75,341.94,349.43643,12163,973.4422,6617.88,2588.49,353.2317,2108.1091,8839.75,1444.61,1157.2,22197.11,40921.93,54797.9,1144.98,10618.19,11647.21,11953.83,70262.7,32892.04,1094.04,6260.9,28266.54
1/11/10,22411.52,3212.75,4981.2,17526.71,941.29,1694.12,8323.82,1294.51,2933.53,3087.35,3303.75,746.95,280.89,5538.07,4043.09,6040.5,23774.76,2585.86,3099.68,340.52,350.80872,12074.5,978.1778,6592.26,2660.39,359.541,2090.7432,8821.6,1553.06,1182.6,22962.52,41342.62,53921.06,1146.98,10663.99,11647.21,11947.13,70433.49,32935.38,1100.22,6291.39,28346.78
1/12/10,22326.64,3273.966,4931.6,17422.51,954.13,1698.64,8309.37,1292.85,2916.11,3105.62,3290.29,745.24,277.5,5498.71,4000.05,5943,23583.35,2565.05,3053.97,336.77,343.75772,11966.1,969.5505,6541.9,2630.92,356.7329,2050.2358,8733.64,1535.78,1176.6,22659.62,40961.16,53676.35,1136.22,10627.26,11575.9,11820.18,70075.78,32792.66,1074.74,6266.26,28057.68
1/13/10,21748.6,3172.658,4900.1,17509.8,944.02,1671.41,8196.56,1289.51,2888.38,3096.7,3276.2,746.74,278.08,5473.48,4000.86,5963.14,23658.4,2575.11,3087.85,338.18,344.12625,11958.3,974.9592,6554.55,2651.84,356.528,2061.9102,8739.85,1538.43,1184.6,22735.33,41140.46,54627.19,1145.68,10680.77,11639.21,11853.56,70385.47,32836.08,1082.57,6262.83,28067
1/14/10,21716.95,3215.55,4929.4,17584.87,959.01,1685.77,8289.98,1294.71,2909.52,3121.91,3278.33,749.42,279.38,5498.2,4015.77,5988.88,23805.99,2571.37,3110.85,340.61,348.0963,11999.8,981.5023,6627.42,2702.49,361.7919,2077.4395,8697.31,1561.91,1199,22981.48,41088.61,54740.6,1148.46,10710.55,11709.91,11804.38,69801.42,32729.58,1080.09,6262.83,28141.8
1/15/10,21654.16,3224.152,4929.5,17554.3,966.4,1701.8,8356.89,1298.58,2908.42,3118.47,3257.95,746.52,275.44,5455.37,3954.38,5875.97,23472.11,2536.45,3098.04,337.99,345.30176,11845,970.6463,6576.02,2688.46,359.2736,2057.9502,8494.85,1559.25,1185.6,22510.2,40990.49,54005.65,1136.03,10609.65,11718.81,11685.37,68978.3,32262.3,1080.09,6262.83,27929.22
1/18/10,21460.01,3237.098,4936.1,17641.08,957.55,1711.78,8337.82,1297.99,2912.02,3106.3,3247.1,746.89,276.79,5494.39,3977.46,5918.55,23509.76,2552.71,3108.17,339.03,345.97217,11870.7,974.0521,6603.78,2703.82,359.9539,2079.2415,8529.28,1581.09,1208.2,22693.78,41256.4,54550.83,1136.03,10609.65,11717.17,11750.54,69400.93,32482.73,1092.47,6409.04,28099.7
1/19/10,21677.98,3246.874,4889.6,17486.06,949.76,1710.22,8249,1300.35,2912.92,3084.57,3227.59,736.48,278.81,5513.14,4009.67,5976.48,23705.67,2547.36,3101.58,341.61,344.67075,12022.6,976.0009,6633.86,2699.11,360.4707,2087.3323,8482.86,1580.67,1209.9,22784.47,41545.36,55159.6,1150.23,10725.43,11780.66,11763.42,69908.59,32473.05,1090.99,6368.8,28086.66
